Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Total,Date,Payment,Rating,anomalie,nom_segment
750815-77-9426,A,Casablanca,Member,Female,Fashion accessories,26.75,6,168.53,03/04/2019,Cash,4.1,Normal,Petit acheteur
750816-64-3984,A,Casablanca,Normal,Male,Sports and travel,10.62,5,55.75,02/17/2019,Cash,5.4,Normal,Petit acheteur
750817-35-2813,C,Marrakech,Normal,Male,Sports and travel,69.06,8,580.1,02/25/2019,Cash,5.0,Normal,Acheteur moyen
750818-95-5354,A,Casablanca,Normal,Male,Electronic accessories,45.51,6,286.71,03/27/2019,Ewallet,9.4,Normal,Petit acheteur
750819-24-2767,A,Casablanca,Normal,Female,Food and beverages,54.6,3,171.99,03/06/2019,Cash,5.9,Normal,Petit acheteur
750820-11-8116,A,Casablanca,Member,Male,Home and lifestyle,55.0,4,231.0,02/24/2019,Cash,4.3,Normal,Petit acheteur
750821-45-2884,B,Rabat,Normal,Female,Sports and travel,17.43,7,128.11,03/07/2019,Ewallet,5.5,Normal,Petit acheteur
750822-85-3436,B,Rabat,Member,Female,Electronic accessories,52.65,2,110.56,03/20/2019,Credit card,8.2,Normal,Petit acheteur
750823-21-1834,A,Casablanca,Member,Male,Sports and travel,13.45,4,56.49,01/03/2019,Cash,9.6,Normal,Petit acheteur
750824-64-1846,B,Rabat,Normal,Female,Fashion accessories,66.99,4,281.36,03/03/2019,Cash,5.3,Normal,Petit acheteur
750825-15-1008,B,Rabat,Member,Female,Home and lifestyle,35.25,6,222.07,02/10/2019,Ewallet,8.3,Normal,Petit acheteur
750826-52-5986,A,Casablanca,Normal,Male,Home and lifestyle,52.48,10,551.04,02/02/2019,Ewallet,4.6,Normal,Acheteur moyen
750827-87-7088,A,Casablanca,Member,Male,Fashion accessories,59.65,3,187.9,02/16/2019,Credit card,6.0,Normal,Petit acheteur
750828-85-4120,A,Casablanca,Normal,Male,Food and beverages,44.56,2,93.58,03/19/2019,Credit card,4.8,Normal,Petit acheteur
750829-29-1717,A,Casablanca,Normal,Male,Health and beauty,94.75,10,994.88,03/02/2019,Credit card,6.1,Anomalie,Acheteur moyen
750830-25-8145,A,Casablanca,Member,Female,Food and beverages,74.04,9,699.68,02/27/2019,Cash,9.9,Normal,Acheteur moyen
750831-26-5745,A,Casablanca,Normal,Female,Food and beverages,93.81,9,886.5,03/18/2019,Ewallet,8.7,Normal,Acheteur moyen
750832-75-7293,A,Casablanca,Member,Male,Fashion accessories,83.3,8,699.72,01/10/2019,Credit card,8.1,Normal,Acheteur moyen
750833-11-9401,C,Marrakech,Normal,Female,Food and beverages,34.43,3,108.45,01/28/2019,Credit card,4.0,Normal,Petit acheteur
750834-40-5781,B,Rabat,Normal,Female,Electronic accessories,36.67,5,192.52,01/29/2019,Ewallet,7.3,Normal,Petit acheteur
750835-10-6692,A,Casablanca,Member,Female,Electronic accessories,34.34,1,36.06,01/27/2019,Ewallet,7.9,Normal,Petit acheteur
750836-51-1938,C,Marrakech,Normal,Female,Health and beauty,95.17,9,899.36,02/22/2019,Ewallet,5.6,Normal,Acheteur moyen
750837-84-2743,C,Marrakech,Member,Female,Electronic accessories,75.74,5,397.63,03/10/2019,Ewallet,5.1,Normal,Petit acheteur
750838-36-7479,C,Marrakech,Normal,Female,Fashion accessories,67.08,9,633.91,01/29/2019,Cash,5.2,Normal,Acheteur moyen
750839-68-4031,A,Casablanca,Normal,Male,Fashion accessories,75.36,6,474.77,01/12/2019,Cash,4.9,Normal,Acheteur moyen
750840-87-4077,A,Casablanca,Member,Female,Fashion accessories,26.23,5,137.71,01/23/2019,Ewallet,4.1,Normal,Petit acheteur
750841-22-7191,A,Casablanca,Member,Male,Sports and travel,32.07,7,235.71,01/18/2019,Credit card,4.6,Normal,Petit acheteur
750842-86-1221,B,Rabat,Member,Male,Health and beauty,78.7,1,82.64,02/04/2019,Ewallet,4.8,Normal,Petit acheteur
750843-52-8846,A,Casablanca,Member,Female,Fashion accessories,17.65,3,55.6,02/26/2019,Credit card,6.9,Normal,Petit acheteur
750844-23-9381,A,Casablanca,Member,Male,Food and beverages,72.28,9,683.05,01/14/2019,Ewallet,4.7,Normal,Acheteur moyen
750845-97-7303,B,Rabat,Member,Male,Electronic accessories,12.16,7,89.38,03/25/2019,Cash,6.3,Normal,Petit acheteur
750846-52-2939,C,Marrakech,Member,Female,Electronic accessories,99.16,4,416.47,02/15/2019,Cash,4.6,Anomalie,Acheteur moyen
750847-29-5940,B,Rabat,Member,Male,Food and beverages,23.6,7,173.46,01/24/2019,Credit card,7.2,Normal,Petit acheteur
750848-29-3401,C,Marrakech,Normal,Female,Health and beauty,34.4,8,288.96,01/10/2019,Cash,8.0,Normal,Petit acheteur
750849-45-3370,B,Rabat,Member,Female,Sports and travel,74.91,8,629.24,03/15/2019,Ewallet,8.9,Normal,Acheteur moyen
750850-91-6463,A,Casablanca,Normal,Male,Electronic accessories,79.07,6,498.14,03/03/2019,Cash,5.9,Normal,Acheteur moyen
750851-20-7911,A,Casablanca,Member,Female,Sports and travel,59.44,9,561.71,03/10/2019,Credit card,7.2,Normal,Acheteur moyen
750852-27-2804,C,Marrakech,Member,Male,Electronic accessories,42.55,4,178.71,02/16/2019,Ewallet,10.0,Normal,Petit acheteur
750853-38-1915,A,Casablanca,Normal,Female,Electronic accessories,36.52,3,115.04,02/23/2019,Credit card,9.0,Normal,Petit acheteur
750854-99-2736,C,Marrakech,Member,Male,Fashion accessories,73.35,7,539.12,02/24/2019,Credit card,8.4,Normal,Acheteur moyen
750855-11-7823,C,Marrakech,Member,Female,Food and beverages,88.33,1,92.75,01/11/2019,Ewallet,4.9,Normal,Petit acheteur
750856-53-8274,A,Casablanca,Member,Female,Fashion accessories,22.61,9,213.66,03/02/2019,Cash,8.2,Normal,Petit acheteur
750857-60-7940,C,Marrakech,Member,Female,Health and beauty,24.03,1,25.23,03/06/2019,Ewallet,7.6,Normal,Petit acheteur
750858-58-3050,C,Marrakech,Normal,Female,Food and beverages,55.16,4,231.67,02/04/2019,Ewallet,6.5,Normal,Petit acheteur
750859-19-8674,C,Marrakech,Member,Female,Food and beverages,15.04,7,110.54,03/13/2019,Credit card,5.1,Normal,Petit acheteur
750860-19-6942,B,Rabat,Normal,Female,Sports and travel,24.83,6,156.43,02/04/2019,Ewallet,7.9,Normal,Petit acheteur
750861-49-4075,C,Marrakech,Normal,Male,Electronic accessories,35.4,9,334.53,03/18/2019,Ewallet,4.6,Normal,Petit acheteur
750862-50-2527,C,Marrakech,Member,Male,Electronic accessories,34.22,10,359.31,03/03/2019,Credit card,7.4,Normal,Petit acheteur
750863-96-2595,B,Rabat,Member,Female,Home and lifestyle,96.28,9,909.85,02/15/2019,Cash,5.2,Normal,Acheteur moyen
750864-14-5753,B,Rabat,Normal,Male,Food and beverages,82.67,3,260.41,03/03/2019,Cash,4.1,Normal,Petit acheteur
750865-28-3638,A,Casablanca,Member,Female,Health and beauty,89.66,2,188.29,01/28/2019,Ewallet,9.7,Normal,Petit acheteur
750866-40-4421,C,Marrakech,Normal,Female,Electronic accessories,40.51,6,255.21,01/06/2019,Cash,7.7,Normal,Petit acheteur
750867-21-9174,C,Marrakech,Member,Male,Food and beverages,66.49,8,558.52,01/19/2019,Ewallet,4.6,Normal,Acheteur moyen
750868-19-3935,A,Casablanca,Normal,Female,Electronic accessories,94.06,3,296.29,02/16/2019,Credit card,4.4,Normal,Petit acheteur
750869-15-6955,C,Marrakech,Normal,Female,Sports and travel,98.05,8,823.62,01/16/2019,Ewallet,7.9,Normal,Acheteur moyen
750870-20-7769,B,Rabat,Normal,Female,Food and beverages,92.53,3,291.47,03/21/2019,Credit card,6.6,Normal,Petit acheteur
750871-29-2725,C,Marrakech,Normal,Female,Fashion accessories,13.84,1,14.53,03/31/2019,Ewallet,8.4,Anomalie,Petit acheteur
750872-69-8675,B,Rabat,Normal,Male,Food and beverages,45.93,2,96.45,03/27/2019,Cash,5.3,Normal,Petit acheteur
750873-52-2056,C,Marrakech,Normal,Male,Health and beauty,26.22,2,55.06,02/25/2019,Cash,9.5,Normal,Petit acheteur
750874-70-3384,B,Rabat,Normal,Female,Electronic accessories,73.2,8,614.88,01/05/2019,Cash,4.7,Normal,Acheteur moyen
750875-37-1886,C,Marrakech,Member,Female,Food and beverages,12.82,10,134.61,02/16/2019,Ewallet,8.6,Normal,Petit acheteur
750876-48-8396,A,Casablanca,Member,Female,Home and lifestyle,32.68,3,102.94,02/05/2019,Ewallet,4.5,Normal,Petit acheteur
750877-35-6722,B,Rabat,Member,Female,Electronic accessories,84.74,2,177.95,02/13/2019,Cash,9.4,Normal,Petit acheteur
750878-11-4253,B,Rabat,Normal,Female,Food and beverages,71.99,3,226.77,02/15/2019,Cash,9.8,Normal,Petit acheteur
750879-50-2861,A,Casablanca,Member,Female,Fashion accessories,98.76,6,622.19,01/19/2019,Cash,4.1,Anomalie,Acheteur moyen
750880-84-2596,C,Marrakech,Normal,Female,Food and beverages,75.0,8,630.0,03/23/2019,Ewallet,9.7,Normal,Acheteur moyen
750881-96-1235,A,Casablanca,Member,Male,Sports and travel,72.67,3,228.91,02/14/2019,Ewallet,7.6,Normal,Petit acheteur
750882-68-7783,B,Rabat,Normal,Male,Home and lifestyle,90.69,9,857.02,03/31/2019,Ewallet,8.9,Normal,Acheteur moyen
750883-32-3664,B,Rabat,Normal,Female,Food and beverages,48.32,6,304.42,02/28/2019,Ewallet,4.7,Normal,Petit acheteur
750884-23-2468,C,Marrakech,Normal,Female,Home and lifestyle,86.05,7,632.47,03/21/2019,Credit card,7.8,Normal,Acheteur moyen
750885-84-1534,C,Marrakech,Member,Female,Health and beauty,54.67,10,574.04,03/23/2019,Ewallet,9.6,Normal,Acheteur moyen
750886-54-8601,C,Marrakech,Normal,Female,Electronic accessories,30.06,8,252.5,01/26/2019,Ewallet,7.3,Normal,Petit acheteur
750887-63-4957,B,Rabat,Normal,Male,Home and lifestyle,80.39,9,759.69,02/03/2019,Credit card,5.7,Normal,Acheteur moyen
750888-31-8045,A,Casablanca,Normal,Male,Health and beauty,12.36,6,77.87,03/18/2019,Credit card,9.0,Normal,Petit acheteur
750889-59-3846,A,Casablanca,Normal,Male,Food and beverages,67.99,1,71.39,02/24/2019,Credit card,8.8,Normal,Petit acheteur
750890-90-5263,B,Rabat,Normal,Male,Sports and travel,30.78,3,96.96,03/15/2019,Credit card,7.0,Normal,Petit acheteur
750891-89-9907,C,Marrakech,Member,Female,Electronic accessories,18.39,1,19.31,03/17/2019,Credit card,6.6,Normal,Petit acheteur
750892-38-5864,A,Casablanca,Normal,Male,Fashion accessories,76.07,8,638.99,01/24/2019,Cash,7.8,Normal,Acheteur moyen
750893-84-2694,A,Casablanca,Member,Female,Home and lifestyle,69.33,5,363.98,03/22/2019,Ewallet,4.5,Normal,Petit acheteur
750894-56-4407,A,Casablanca,Normal,Male,Health and beauty,22.76,5,119.49,01/10/2019,Ewallet,9.4,Normal,Petit acheteur
750895-58-6137,B,Rabat,Member,Female,Health and beauty,47.23,8,396.73,01/27/2019,Ewallet,9.8,Normal,Petit acheteur
750896-53-6681,C,Marrakech,Normal,Male,Electronic accessories,36.88,3,116.17,03/19/2019,Credit card,8.0,Normal,Petit acheteur
750897-75-3496,B,Rabat,Member,Male,Food and beverages,76.75,2,161.18,03/10/2019,Ewallet,5.2,Normal,Petit acheteur
750898-45-8890,A,Casablanca,Normal,Male,Electronic accessories,12.65,3,39.85,03/30/2019,Credit card,5.3,Normal,Petit acheteur
750899-34-5097,A,Casablanca,Member,Female,Fashion accessories,59.63,5,313.06,02/25/2019,Cash,6.8,Normal,Petit acheteur
750900-67-7942,A,Casablanca,Member,Female,Sports and travel,19.26,10,202.23,03/04/2019,Ewallet,5.9,Normal,Petit acheteur
750901-90-2052,C,Marrakech,Normal,Female,Food and beverages,19.68,7,144.65,02/15/2019,Credit card,6.6,Normal,Petit acheteur
750902-13-2878,B,Rabat,Member,Male,Food and beverages,32.77,7,240.86,03/09/2019,Credit card,5.8,Normal,Petit acheteur
750903-50-3003,A,Casablanca,Normal,Female,Electronic accessories,42.19,2,88.6,02/17/2019,Cash,5.3,Normal,Petit acheteur
750904-59-5646,A,Casablanca,Normal,Male,Fashion accessories,39.59,8,332.56,01/30/2019,Cash,7.4,Normal,Petit acheteur
750905-92-7909,C,Marrakech,Member,Male,Health and beauty,60.48,10,635.04,01/10/2019,Credit card,9.7,Normal,Acheteur moyen
750906-25-3033,C,Marrakech,Normal,Female,Home and lifestyle,27.83,1,29.22,01/06/2019,Cash,8.8,Normal,Petit acheteur
750907-69-5659,B,Rabat,Member,Female,Food and beverages,44.45,10,466.73,03/24/2019,Ewallet,4.1,Anomalie,Acheteur moyen
750908-63-5931,A,Casablanca,Normal,Male,Food and beverages,92.61,1,97.24,01/09/2019,Ewallet,6.0,Anomalie,Petit acheteur
750909-68-9082,B,Rabat,Normal,Female,Sports and travel,17.18,6,108.23,02/20/2019,Ewallet,7.0,Normal,Petit acheteur
750910-98-8138,C,Marrakech,Member,Female,Food and beverages,19.25,4,80.85,01/18/2019,Ewallet,4.3,Normal,Petit acheteur
750911-15-2815,A,Casablanca,Member,Male,Electronic accessories,75.16,6,473.51,01/01/2019,Credit card,8.9,Normal,Acheteur moyen
750912-27-8548,A,Casablanca,Normal,Male,Home and lifestyle,39.64,10,416.22,02/04/2019,Cash,8.7,Normal,Acheteur moyen
750913-40-8830,A,Casablanca,Member,Female,Electronic accessories,77.77,7,571.61,01/16/2019,Credit card,7.8,Normal,Acheteur moyen
750914-81-4971,C,Marrakech,Normal,Female,Home and lifestyle,79.53,8,668.05,02/07/2019,Cash,5.4,Normal,Acheteur moyen
750915-59-4078,C,Marrakech,Member,Male,Health and beauty,97.45,1,102.32,01/28/2019,Credit card,5.3,Anomalie,Petit acheteur
750916-29-9265,B,Rabat,Member,Female,Electronic accessories,83.25,9,786.71,02/09/2019,Cash,7.1,Normal,Acheteur moyen
750917-18-5552,A,Casablanca,Member,Male,Home and lifestyle,44.7,8,375.48,01/26/2019,Credit card,9.2,Normal,Petit acheteur
750918-68-4064,B,Rabat,Member,Female,Food and beverages,68.35,3,215.3,01/15/2019,Ewallet,6.8,Normal,Petit acheteur
750919-37-3467,B,Rabat,Member,Female,Fashion accessories,57.77,6,363.95,01/11/2019,Credit card,5.6,Normal,Petit acheteur
750920-47-4103,B,Rabat,Normal,Female,Health and beauty,49.72,6,313.24,02/18/2019,Credit card,4.6,Normal,Petit acheteur
750921-24-4597,B,Rabat,Member,Female,Food and beverages,64.66,9,611.04,01/07/2019,Credit card,6.6,Normal,Acheteur moyen
750922-61-7421,A,Casablanca,Member,Male,Food and beverages,33.95,2,71.3,01/29/2019,Cash,7.2,Normal,Petit acheteur
750923-46-5718,B,Rabat,Member,Male,Fashion accessories,84.16,5,441.84,01/27/2019,Ewallet,7.0,Normal,Acheteur moyen
750924-50-2137,C,Marrakech,Member,Male,Electronic accessories,55.29,10,580.54,03/30/2019,Cash,6.9,Normal,Acheteur moyen
750925-43-2261,A,Casablanca,Member,Female,Sports and travel,22.76,1,23.9,02/12/2019,Cash,8.0,Normal,Petit acheteur
750926-12-5762,A,Casablanca,Member,Female,Sports and travel,62.48,8,524.83,01/15/2019,Cash,9.2,Normal,Acheteur moyen
750927-94-8970,A,Casablanca,Member,Male,Health and beauty,19.0,6,119.7,02/14/2019,Credit card,6.7,Normal,Petit acheteur
750928-24-5422,B,Rabat,Normal,Female,Health and beauty,84.49,5,443.57,03/26/2019,Credit card,8.3,Normal,Acheteur moyen
750929-99-8056,C,Marrakech,Member,Male,Sports and travel,87.06,3,274.24,02/01/2019,Ewallet,6.1,Normal,Petit acheteur
750930-67-9632,B,Rabat,Member,Male,Electronic accessories,92.85,7,682.45,03/22/2019,Cash,7.8,Normal,Acheteur moyen
750931-84-9520,A,Casablanca,Normal,Female,Home and lifestyle,45.19,7,332.15,02/09/2019,Cash,9.7,Normal,Petit acheteur
750932-73-3410,C,Marrakech,Normal,Male,Sports and travel,81.57,10,856.48,02/06/2019,Cash,9.8,Normal,Acheteur moyen
750933-68-1670,B,Rabat,Member,Female,Food and beverages,60.23,3,189.72,01/09/2019,Cash,5.8,Normal,Petit acheteur
750934-27-6737,A,Casablanca,Normal,Male,Health and beauty,53.95,1,56.65,01/01/2019,Credit card,6.6,Normal,Petit acheteur
750935-70-6810,B,Rabat,Member,Male,Fashion accessories,34.36,4,144.31,02/07/2019,Ewallet,6.6,Normal,Petit acheteur
750936-82-8140,A,Casablanca,Normal,Female,Sports and travel,97.01,2,203.72,03/18/2019,Cash,9.4,Normal,Petit acheteur
750937-20-5871,C,Marrakech,Normal,Male,Fashion accessories,79.08,5,415.17,01/26/2019,Credit card,4.8,Normal,Acheteur moyen
750938-97-6858,C,Marrakech,Normal,Male,Sports and travel,80.41,7,591.01,02/26/2019,Credit card,4.6,Normal,Acheteur moyen
750939-27-5954,B,Rabat,Normal,Female,Sports and travel,47.84,7,351.62,01/04/2019,Credit card,6.8,Normal,Petit acheteur
750940-95-1097,A,Casablanca,Normal,Male,Food and beverages,58.89,10,618.35,02/20/2019,Ewallet,9.3,Normal,Acheteur moyen
750941-98-6428,B,Rabat,Normal,Male,Health and beauty,14.92,2,31.33,02/07/2019,Ewallet,6.0,Normal,Petit acheteur
750942-96-3535,A,Casablanca,Member,Male,Fashion accessories,28.45,3,89.62,01/18/2019,Cash,7.4,Normal,Petit acheteur
750943-25-9516,B,Rabat,Normal,Male,Sports and travel,66.12,4,277.7,01/20/2019,Ewallet,4.7,Normal,Petit acheteur
750944-71-4015,A,Casablanca,Member,Male,Health and beauty,52.63,9,497.35,01/16/2019,Ewallet,6.7,Normal,Acheteur moyen
750945-94-4943,A,Casablanca,Normal,Female,Fashion accessories,65.54,7,481.72,01/24/2019,Ewallet,4.9,Normal,Acheteur moyen
750946-60-7321,A,Casablanca,Member,Female,Sports and travel,36.1,2,75.81,02/17/2019,Cash,9.8,Normal,Petit acheteur
750947-11-5960,C,Marrakech,Member,Female,Sports and travel,83.21,3,262.11,01/16/2019,Cash,4.2,Normal,Petit acheteur
750948-55-9202,A,Casablanca,Normal,Male,Home and lifestyle,96.64,8,811.78,02/05/2019,Cash,9.3,Normal,Acheteur moyen
750949-82-6558,C,Marrakech,Member,Female,Fashion accessories,57.25,9,541.01,01/20/2019,Credit card,4.4,Normal,Acheteur moyen
750950-87-3955,B,Rabat,Member,Female,Fashion accessories,37.26,7,273.86,03/03/2019,Credit card,4.4,Normal,Petit acheteur
750951-13-3607,C,Marrakech,Normal,Male,Fashion accessories,39.16,10,411.18,02/21/2019,Credit card,6.1,Normal,Acheteur moyen
750952-32-7292,A,Casablanca,Member,Male,Sports and travel,94.07,8,790.19,01/31/2019,Ewallet,5.9,Normal,Acheteur moyen
750953-90-1482,B,Rabat,Member,Male,Food and beverages,32.54,1,34.17,02/26/2019,Ewallet,9.1,Normal,Petit acheteur
750954-42-9046,A,Casablanca,Normal,Male,Fashion accessories,50.45,3,158.92,03/13/2019,Credit card,9.9,Normal,Petit acheteur
750955-90-2576,B,Rabat,Normal,Male,Electronic accessories,76.79,7,564.41,01/12/2019,Ewallet,8.9,Normal,Acheteur moyen
750956-92-9653,A,Casablanca,Member,Male,Health and beauty,42.36,7,311.35,02/13/2019,Ewallet,7.4,Normal,Petit acheteur
750957-18-8190,B,Rabat,Member,Male,Food and beverages,84.47,9,798.24,03/13/2019,Credit card,6.1,Normal,Acheteur moyen
750958-86-9856,B,Rabat,Normal,Male,Food and beverages,17.03,9,160.93,03/05/2019,Ewallet,5.8,Normal,Petit acheteur
750959-19-9755,B,Rabat,Member,Male,Home and lifestyle,93.0,5,488.25,01/09/2019,Cash,6.3,Normal,Acheteur moyen
750960-43-1491,C,Marrakech,Member,Female,Sports and travel,65.67,9,620.58,03/16/2019,Ewallet,8.2,Normal,Acheteur moyen
750961-17-4860,A,Casablanca,Normal,Female,Home and lifestyle,28.04,1,29.44,02/12/2019,Credit card,4.8,Normal,Petit acheteur
750962-26-5432,B,Rabat,Member,Male,Home and lifestyle,98.29,7,722.43,01/11/2019,Credit card,7.6,Normal,Acheteur moyen
750963-39-1351,C,Marrakech,Member,Male,Health and beauty,54.69,4,229.7,03/03/2019,Cash,7.9,Normal,Petit acheteur
750964-16-7342,A,Casablanca,Member,Male,Food and beverages,64.73,7,475.77,01/03/2019,Credit card,8.1,Normal,Acheteur moyen
750965-34-6621,B,Rabat,Member,Female,Fashion accessories,48.41,3,152.49,03/20/2019,Ewallet,4.7,Normal,Petit acheteur
750966-11-5094,B,Rabat,Member,Male,Electronic accessories,18.28,1,19.19,03/10/2019,Credit card,5.4,Normal,Petit acheteur
750967-41-5790,A,Casablanca,Member,Male,Electronic accessories,49.47,5,259.72,03/19/2019,Cash,4.3,Normal,Petit acheteur
750968-55-4609,A,Casablanca,Normal,Female,Fashion accessories,21.01,2,44.12,01/27/2019,Credit card,4.5,Normal,Petit acheteur
750969-23-1884,B,Rabat,Normal,Female,Food and beverages,36.34,4,152.63,02/10/2019,Cash,7.2,Normal,Petit acheteur
750970-80-4453,B,Rabat,Normal,Female,Home and lifestyle,17.06,3,53.74,01/30/2019,Credit card,9.0,Normal,Petit acheteur
750971-14-5428,A,Casablanca,Normal,Male,Health and beauty,98.0,8,823.2,01/15/2019,Cash,7.9,Normal,Acheteur moyen
750972-15-4677,B,Rabat,Normal,Female,Health and beauty,15.37,10,161.38,02/18/2019,Ewallet,6.3,Normal,Petit acheteur
750973-13-6508,A,Casablanca,Normal,Male,Fashion accessories,48.79,1,51.23,03/11/2019,Ewallet,8.0,Normal,Petit acheteur
750974-59-5709,B,Rabat,Member,Male,Home and lifestyle,75.31,10,790.75,01/08/2019,Cash,6.6,Normal,Acheteur moyen
750975-11-5598,C,Marrakech,Normal,Female,Food and beverages,74.72,9,706.1,03/01/2019,Cash,5.6,Normal,Acheteur moyen
750976-56-5403,C,Marrakech,Normal,Male,Electronic accessories,79.41,5,416.9,01/05/2019,Cash,6.0,Normal,Acheteur moyen
750977-66-1145,C,Marrakech,Normal,Male,Health and beauty,37.62,6,237.01,02/26/2019,Ewallet,9.0,Normal,Petit acheteur
750978-88-6145,B,Rabat,Member,Female,Sports and travel,67.39,9,636.84,03/16/2019,Ewallet,5.3,Normal,Acheteur moyen
750979-32-3406,A,Casablanca,Normal,Male,Home and lifestyle,78.93,5,414.38,01/17/2019,Cash,5.6,Normal,Acheteur moyen
750980-80-4734,C,Marrakech,Member,Male,Health and beauty,68.91,3,217.07,03/16/2019,Cash,8.1,Normal,Petit acheteur
750981-23-2269,A,Casablanca,Normal,Female,Health and beauty,71.05,6,447.61,03/18/2019,Ewallet,7.2,Normal,Acheteur moyen
750982-92-7987,C,Marrakech,Normal,Male,Food and beverages,16.97,4,71.27,03/29/2019,Cash,6.0,Normal,Petit acheteur
750983-47-1510,B,Rabat,Member,Male,Home and lifestyle,64.62,6,407.11,03/25/2019,Cash,6.0,Normal,Petit acheteur
750984-75-6636,A,Casablanca,Normal,Male,Home and lifestyle,93.72,10,984.06,01/28/2019,Credit card,4.2,Anomalie,Acheteur moyen
750985-38-9249,A,Casablanca,Normal,Male,Fashion accessories,75.36,7,553.9,01/11/2019,Credit card,8.6,Normal,Acheteur moyen
750986-44-4195,C,Marrakech,Normal,Male,Food and beverages,81.83,10,859.21,03/08/2019,Credit card,6.8,Normal,Acheteur moyen
750987-62-6929,C,Marrakech,Normal,Male,Home and lifestyle,31.87,6,200.78,01/15/2019,Cash,5.4,Normal,Petit acheteur
750988-26-9808,A,Casablanca,Normal,Male,Home and lifestyle,68.79,10,722.3,01/30/2019,Cash,5.4,Normal,Acheteur moyen
750989-74-3431,A,Casablanca,Normal,Male,Food and beverages,33.42,5,175.46,01/11/2019,Ewallet,6.0,Normal,Petit acheteur
750990-70-2654,C,Marrakech,Normal,Male,Electronic accessories,88.87,1,93.31,02/03/2019,Cash,5.0,Anomalie,Petit acheteur
750991-26-7591,A,Casablanca,Member,Female,Health and beauty,72.1,2,151.41,02/19/2019,Credit card,4.8,Normal,Petit acheteur
750992-55-8354,C,Marrakech,Member,Female,Health and beauty,40.31,6,253.95,01/14/2019,Credit card,7.5,Normal,Petit acheteur
750993-29-1127,B,Rabat,Normal,Female,Home and lifestyle,78.18,3,246.27,03/17/2019,Credit card,8.4,Normal,Petit acheteur
750994-48-9082,C,Marrakech,Normal,Female,Sports and travel,38.84,3,122.35,02/05/2019,Credit card,7.1,Normal,Petit acheteur
750995-76-5558,B,Rabat,Member,Female,Home and lifestyle,39.05,6,246.01,01/06/2019,Ewallet,8.5,Normal,Petit acheteur
750996-31-5726,C,Marrakech,Normal,Male,Home and lifestyle,35.63,2,74.82,02/26/2019,Cash,5.7,Normal,Petit acheteur
750997-15-9844,B,Rabat,Member,Male,Fashion accessories,35.07,2,73.65,01/22/2019,Credit card,5.2,Normal,Petit acheteur
750998-66-9534,C,Marrakech,Member,Male,Sports and travel,84.92,1,89.17,03/15/2019,Cash,6.2,Normal,Petit acheteur
750999-27-5562,A,Casablanca,Normal,Female,Health and beauty,74.46,2,156.37,03/05/2019,Cash,6.7,Normal,Petit acheteur
