Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
750708-57-1132,C,Marrakech,Normal,Female,Food and beverages,89.66,3,13.449,282.43,03/19/2019,15:18,Cash,268.98,4.761904762,13.449,4.9
750709-91-4297,C,Marrakech,Member,Male,Electronic accessories,55.63,9,25.0335,525.7,02/14/2019,13:12,Cash,500.67,4.761904762,25.0335,9.2
750710-88-5909,A,Casablanca,Normal,Male,Fashion accessories,52.81,8,21.124,443.6,03/16/2019,19:21,Cash,422.48,4.761904762,21.124,7.6
750711-39-8643,B,Rabat,Normal,Male,Health and beauty,50.88,1,2.544,53.42,03/23/2019,13:44,Ewallet,50.88,4.761904762,2.544,7.0
750712-10-6944,C,Marrakech,Member,Male,Sports and travel,76.11,6,22.833,479.49,01/27/2019,16:11,Cash,456.66,4.761904762,22.833,8.8
750713-56-1719,A,Casablanca,Member,Female,Health and beauty,59.92,3,8.988,188.75,03/22/2019,19:58,Ewallet,179.76,4.761904762,8.988,5.7
750714-35-1352,A,Casablanca,Member,Male,Home and lifestyle,25.67,5,6.4175,134.77,03/12/2019,13:11,Cash,128.35,4.761904762,6.4175,8.3
750715-68-4934,A,Casablanca,Normal,Male,Health and beauty,84.82,3,12.723,267.18,02/13/2019,13:19,Ewallet,254.46,4.761904762,12.723,6.3
750716-26-4107,B,Rabat,Normal,Male,Food and beverages,97.93,10,48.965,1028.27,01/09/2019,11:09,Credit card,979.3,4.761904762,48.965,9.3
750717-78-5819,A,Casablanca,Normal,Female,Home and lifestyle,63.95,4,12.79,268.59,03/17/2019,13:54,Credit card,255.8,4.761904762,12.79,9.5
750718-20-8711,A,Casablanca,Normal,Male,Health and beauty,66.65,5,16.6625,349.91,03/16/2019,17:13,Credit card,333.25,4.761904762,16.6625,9.2
750719-57-9609,C,Marrakech,Member,Male,Food and beverages,44.93,9,20.2185,424.59,03/01/2019,12:20,Credit card,404.37,4.761904762,20.2185,6.2
750720-38-4325,C,Marrakech,Normal,Female,Sports and travel,34.15,7,11.9525,251.0,03/25/2019,10:13,Credit card,239.05,4.761904762,11.9525,7.8
750721-27-2376,B,Rabat,Member,Female,Electronic accessories,37.54,7,13.139,275.92,02/02/2019,18:05,Cash,262.78,4.761904762,13.139,7.4
750722-65-7700,B,Rabat,Normal,Female,Electronic accessories,62.55,8,25.02,525.42,02/24/2019,17:29,Cash,500.4,4.761904762,25.02,7.1
750723-20-5825,B,Rabat,Normal,Female,Home and lifestyle,44.41,3,6.6615,139.89,03/24/2019,11:22,Cash,133.23,4.761904762,6.6615,6.7
750724-96-6394,C,Marrakech,Member,Female,Electronic accessories,18.86,2,1.886,39.61,01/26/2019,15:12,Credit card,37.72,4.761904762,1.886,6.2
750725-48-5617,B,Rabat,Normal,Female,Electronic accessories,73.5,3,11.025,231.53,03/11/2019,14:00,Credit card,220.5,4.761904762,11.025,10.0
750726-39-4438,B,Rabat,Normal,Female,Food and beverages,78.19,1,3.9095,82.1,01/20/2019,16:14,Credit card,78.19,4.761904762,3.9095,6.8
750727-99-7843,B,Rabat,Member,Female,Fashion accessories,83.29,6,24.987,524.73,01/25/2019,16:49,Cash,499.74,4.761904762,24.987,8.8
750728-94-6810,A,Casablanca,Normal,Female,Food and beverages,12.71,3,1.9065,40.04,02/09/2019,10:31,Ewallet,38.13,4.761904762,1.9065,7.5
750729-85-1380,B,Rabat,Member,Female,Sports and travel,71.71,7,25.0985,527.07,03/10/2019,14:20,Credit card,501.97,4.761904762,25.0985,8.6
750730-60-7247,C,Marrakech,Member,Male,Electronic accessories,97.94,6,29.382,617.02,03/19/2019,19:55,Credit card,587.64,4.761904762,29.382,7.4
750731-48-2527,A,Casablanca,Normal,Male,Food and beverages,44.78,8,17.912,376.15,02/27/2019,20:57,Credit card,358.24,4.761904762,17.912,4.7
750732-59-5650,A,Casablanca,Member,Male,Health and beauty,84.37,10,42.185,885.88,01/26/2019,11:58,Ewallet,843.7,4.761904762,42.185,6.9
750733-62-7407,A,Casablanca,Member,Female,Fashion accessories,57.19,8,22.876,480.4,01/02/2019,12:20,Credit card,457.52,4.761904762,22.876,4.3
750734-65-8778,A,Casablanca,Member,Male,Food and beverages,47.65,2,4.765,100.06,01/17/2019,13:19,Ewallet,95.3,4.761904762,4.765,6.3
750735-61-5044,A,Casablanca,Normal,Male,Food and beverages,74.5,8,29.8,625.8,01/19/2019,17:04,Ewallet,596.0,4.761904762,29.8,5.7
750736-99-5873,C,Marrakech,Normal,Female,Sports and travel,51.64,1,2.582,54.22,03/24/2019,17:22,Cash,51.64,4.761904762,2.582,8.4
750737-99-2565,B,Rabat,Member,Female,Electronic accessories,26.16,10,13.08,274.68,02/19/2019,20:11,Cash,261.6,4.761904762,13.08,8.4
750738-73-7738,B,Rabat,Member,Male,Electronic accessories,34.64,9,15.588,327.35,03/31/2019,13:58,Ewallet,311.76,4.761904762,15.588,5.8
750739-42-4397,C,Marrakech,Member,Female,Health and beauty,77.98,9,35.091,736.91,02/22/2019,17:10,Cash,701.82,4.761904762,35.091,8.6
750740-14-1175,C,Marrakech,Member,Female,Health and beauty,16.59,8,6.636,139.36,02/21/2019,13:25,Credit card,132.72,4.761904762,6.636,6.3
750741-41-8171,B,Rabat,Member,Male,Home and lifestyle,70.32,8,28.128,590.69,01/11/2019,18:42,Ewallet,562.56,4.761904762,28.128,6.9
750742-60-3759,A,Casablanca,Normal,Female,Electronic accessories,25.35,1,1.2675,26.62,02/07/2019,11:34,Ewallet,25.35,4.761904762,1.2675,7.6
750743-66-1782,A,Casablanca,Member,Female,Electronic accessories,49.65,3,7.4475,156.4,03/28/2019,18:13,Ewallet,148.95,4.761904762,7.4475,5.3
750744-41-7138,C,Marrakech,Member,Female,Fashion accessories,37.75,1,1.8875,39.64,02/18/2019,13:59,Ewallet,37.75,4.761904762,1.8875,7.6
750745-38-2582,A,Casablanca,Member,Male,Health and beauty,47.95,1,2.3975,50.35,03/29/2019,20:04,Ewallet,47.95,4.761904762,2.3975,6.0
750746-89-4393,C,Marrakech,Member,Male,Health and beauty,47.41,2,4.741,99.56,03/13/2019,20:12,Cash,94.82,4.761904762,4.741,8.9
750747-50-1196,C,Marrakech,Normal,Female,Health and beauty,30.91,2,3.091,64.91,01/02/2019,16:41,Ewallet,61.82,4.761904762,3.091,6.1
750748-37-7735,B,Rabat,Member,Female,Electronic accessories,15.94,5,3.985,83.69,01/06/2019,11:56,Cash,79.7,4.761904762,3.985,7.9
750749-99-7366,B,Rabat,Normal,Male,Fashion accessories,58.25,10,29.125,611.62,03/18/2019,15:40,Ewallet,582.5,4.761904762,29.125,5.0
750750-12-8354,C,Marrakech,Member,Female,Electronic accessories,67.18,6,20.154,423.23,03/03/2019,11:21,Credit card,403.08,4.761904762,20.154,9.9
750751-20-1981,B,Rabat,Member,Male,Electronic accessories,11.91,2,1.191,25.01,02/24/2019,13:39,Credit card,23.82,4.761904762,1.191,5.9
750752-52-3199,A,Casablanca,Normal,Female,Home and lifestyle,28.18,7,9.863,207.12,01/31/2019,19:28,Ewallet,197.26,4.761904762,9.863,5.2
750753-52-6615,B,Rabat,Normal,Male,Food and beverages,81.25,7,28.4375,597.19,01/04/2019,13:54,Cash,568.75,4.761904762,28.4375,7.9
750754-66-1099,A,Casablanca,Member,Male,Fashion accessories,98.94,4,19.788,415.55,03/08/2019,15:11,Cash,395.76,4.761904762,19.788,7.6
750755-80-4348,A,Casablanca,Normal,Male,Electronic accessories,14.69,3,2.2035,46.27,01/12/2019,12:37,Ewallet,44.07,4.761904762,2.2035,9.6
750756-41-5966,A,Casablanca,Member,Female,Fashion accessories,52.03,3,7.8045,163.89,02/24/2019,12:38,Ewallet,156.09,4.761904762,7.8045,8.3
750757-70-8231,B,Rabat,Normal,Male,Home and lifestyle,87.61,8,35.044,735.92,02/20/2019,16:10,Cash,700.88,4.761904762,35.044,4.5
750758-29-3878,B,Rabat,Normal,Male,Sports and travel,11.78,7,4.123,86.58,02/08/2019,19:34,Ewallet,82.46,4.761904762,4.123,6.6
750759-70-4206,B,Rabat,Normal,Female,Home and lifestyle,50.82,7,17.787,373.53,01/10/2019,15:08,Cash,355.74,4.761904762,17.787,7.4
750760-72-6043,A,Casablanca,Member,Male,Health and beauty,87.54,6,26.262,551.5,02/20/2019,15:24,Cash,525.24,4.761904762,26.262,6.9
750761-65-5182,C,Marrakech,Member,Female,Health and beauty,99.31,2,9.931,208.55,01/21/2019,13:48,Credit card,198.62,4.761904762,9.931,6.3
750762-14-6921,C,Marrakech,Normal,Female,Fashion accessories,71.96,1,3.598,75.56,02/01/2019,13:30,Cash,71.96,4.761904762,3.598,7.9
750763-30-1202,C,Marrakech,Member,Male,Home and lifestyle,64.48,3,9.672,203.11,03/16/2019,20:53,Credit card,193.44,4.761904762,9.672,5.5
750764-64-5143,A,Casablanca,Member,Female,Sports and travel,73.54,2,7.354,154.43,02/24/2019,12:53,Ewallet,147.08,4.761904762,7.354,7.1
750765-83-6642,C,Marrakech,Normal,Female,Food and beverages,37.72,7,13.202,277.24,01/12/2019,11:40,Credit card,264.04,4.761904762,13.202,8.5
750766-18-7845,A,Casablanca,Normal,Male,Fashion accessories,45.81,5,11.4525,240.5,03/04/2019,10:06,Ewallet,229.05,4.761904762,11.4525,4.0
750767-33-9234,C,Marrakech,Normal,Female,Fashion accessories,48.78,3,7.317,153.66,01/18/2019,13:31,Credit card,146.34,4.761904762,7.317,6.2
750768-90-2789,A,Casablanca,Normal,Male,Electronic accessories,28.08,3,4.212,88.45,02/03/2019,16:28,Ewallet,84.24,4.761904762,4.212,8.9
750769-71-8949,C,Marrakech,Member,Male,Home and lifestyle,17.71,2,1.771,37.19,01/04/2019,19:15,Cash,35.42,4.761904762,1.771,5.7
750770-10-7154,C,Marrakech,Member,Male,Health and beauty,33.94,1,1.697,35.64,01/13/2019,13:33,Ewallet,33.94,4.761904762,1.697,8.0
750771-40-6918,C,Marrakech,Normal,Female,Sports and travel,78.11,10,39.055,820.15,03/29/2019,15:20,Cash,781.1,4.761904762,39.055,6.6
750772-99-7583,C,Marrakech,Normal,Female,Food and beverages,15.15,6,4.545,95.45,01/01/2019,17:55,Ewallet,90.9,4.761904762,4.545,9.2
750773-89-8785,C,Marrakech,Member,Male,Food and beverages,21.06,9,9.477,199.02,02/01/2019,15:28,Credit card,189.54,4.761904762,9.477,5.7
750774-66-4826,C,Marrakech,Normal,Male,Health and beauty,98.75,6,29.625,622.12,01/06/2019,15:43,Cash,592.5,4.761904762,29.625,4.1
750775-59-5814,C,Marrakech,Normal,Female,Fashion accessories,65.13,2,6.513,136.77,03/26/2019,11:46,Cash,130.26,4.761904762,6.513,6.1
750776-96-9990,C,Marrakech,Member,Male,Food and beverages,88.85,9,39.9825,839.63,01/12/2019,14:53,Cash,799.65,4.761904762,39.9825,4.2
750777-21-2728,B,Rabat,Member,Female,Health and beauty,53.39,9,24.0255,504.54,01/22/2019,20:44,Ewallet,480.51,4.761904762,24.0255,5.4
750778-95-3016,B,Rabat,Member,Male,Home and lifestyle,91.23,5,22.8075,478.96,03/27/2019,17:57,Cash,456.15,4.761904762,22.8075,5.3
750779-53-7176,C,Marrakech,Member,Female,Health and beauty,81.59,6,24.477,514.02,03/18/2019,11:41,Credit card,489.54,4.761904762,24.477,9.2
750780-85-4082,C,Marrakech,Normal,Female,Electronic accessories,30.12,2,3.012,63.25,01/12/2019,15:47,Ewallet,60.24,4.761904762,3.012,5.7
750781-78-4110,C,Marrakech,Member,Female,Electronic accessories,86.79,7,30.3765,637.91,02/09/2019,10:37,Ewallet,607.53,4.761904762,30.3765,7.5
750782-60-1150,B,Rabat,Normal,Female,Home and lifestyle,81.77,3,12.2655,257.58,03/17/2019,13:06,Credit card,245.31,4.761904762,12.2655,7.1
750783-86-5643,C,Marrakech,Normal,Female,Electronic accessories,83.45,5,20.8625,438.11,03/29/2019,17:09,Cash,417.25,4.761904762,20.8625,9.0
750784-37-9110,A,Casablanca,Member,Female,Home and lifestyle,55.21,2,5.521,115.94,03/15/2019,17:40,Credit card,110.42,4.761904762,5.521,5.6
750785-32-8987,B,Rabat,Normal,Male,Home and lifestyle,23.74,4,4.748,99.71,03/31/2019,10:59,Ewallet,94.96,4.761904762,4.748,9.1
750786-96-8756,C,Marrakech,Normal,Female,Fashion accessories,92.1,3,13.815,290.11,02/20/2019,15:27,Credit card,276.3,4.761904762,13.815,9.9
750787-22-3144,B,Rabat,Normal,Female,Health and beauty,57.5,5,14.375,301.88,03/31/2019,18:25,Ewallet,287.5,4.761904762,14.375,5.7
750788-28-4436,B,Rabat,Member,Female,Sports and travel,68.91,10,34.455,723.55,03/03/2019,14:57,Credit card,689.1,4.761904762,34.455,4.8
750789-31-1922,A,Casablanca,Member,Male,Home and lifestyle,75.33,98,369.117,7751.46,02/18/2019,16:43,Ewallet,7382.34,4.761904762,369.117,4.6
750790-29-7619,A,Casablanca,Normal,Female,Electronic accessories,95.05,2,9.505,199.6,02/13/2019,19:27,Credit card,190.1,4.761904762,9.505,9.9
750791-98-2468,A,Casablanca,Member,Male,Electronic accessories,45.69,5,11.4225,239.87,03/25/2019,16:49,Ewallet,228.45,4.761904762,11.4225,8.1
750792-92-9351,B,Rabat,Normal,Female,Fashion accessories,68.78,6,20.634,433.31,01/11/2019,11:31,Ewallet,412.68,4.761904762,20.634,4.1
750793-99-8105,A,Casablanca,Member,Female,Home and lifestyle,72.43,2,7.243,152.1,02/19/2019,17:41,Ewallet,144.86,4.761904762,7.243,8.8
750794-78-9684,B,Rabat,Member,Male,Home and lifestyle,15.71,9,7.0695,148.46,01/03/2019,16:35,Credit card,141.39,4.761904762,7.0695,5.1
750795-81-8327,B,Rabat,Member,Male,Electronic accessories,96.9,2,9.69,203.49,03/30/2019,12:00,Credit card,193.8,4.761904762,9.69,5.1
750796-74-5891,B,Rabat,Member,Male,Electronic accessories,61.75,3,9.2625,194.51,01/05/2019,11:07,Cash,185.25,4.761904762,9.2625,4.5
750797-66-3291,B,Rabat,Member,Female,Fashion accessories,10.01,5,2.5025,52.55,02/07/2019,20:34,Credit card,50.05,4.761904762,2.5025,4.3
750798-15-4884,C,Marrakech,Normal,Female,Food and beverages,91.96,6,27.588,579.35,01/27/2019,11:42,Credit card,551.76,4.761904762,27.588,7.6
750799-55-5544,A,Casablanca,Member,Male,Home and lifestyle,87.04,4,17.408,365.57,03/12/2019,13:37,Credit card,348.16,4.761904762,17.408,9.7
750800-42-7968,A,Casablanca,Normal,Male,Food and beverages,32.94,7,11.529,242.11,02/21/2019,17:05,Ewallet,230.58,4.761904762,11.529,7.9
750801-57-9379,C,Marrakech,Member,Male,Health and beauty,66.65,5,16.6625,349.91,03/24/2019,13:45,Credit card,333.25,4.761904762,16.6625,10.0
750802-25-9707,C,Marrakech,Member,Female,Electronic accessories,38.47,7,13.4645,282.75,02/01/2019,11:17,Credit card,269.29,4.761904762,13.4645,6.3
750803-11-2604,A,Casablanca,Normal,Male,Home and lifestyle,67.61,6,20.283,425.94,01/19/2019,13:17,Cash,405.66,4.761904762,20.283,9.5
750804-72-2565,B,Rabat,Member,Female,Health and beauty,80.44,2,8.044,168.92,02/09/2019,19:52,Credit card,160.88,4.761904762,8.044,5.1
750805-54-9711,C,Marrakech,Normal,Female,Food and beverages,34.39,2,3.439,72.22,02/10/2019,16:11,Ewallet,68.78,4.761904762,3.439,9.4
750806-28-7206,C,Marrakech,Normal,Female,Food and beverages,21.48,1,1.074,22.55,01/20/2019,20:08,Credit card,21.48,4.761904762,1.074,8.1
750807-68-3999,C,Marrakech,Normal,Male,Fashion accessories,67.52,6,20.256,425.38,03/28/2019,19:26,Ewallet,405.12,4.761904762,20.256,8.2
750808-21-6007,B,Rabat,Normal,Female,Food and beverages,35.81,7,12.5335,263.2,01/30/2019,14:40,Credit card,250.67,4.761904762,12.5335,7.1
750809-46-9074,B,Rabat,Normal,Male,Fashion accessories,17.15,4,3.43,72.03,03/15/2019,10:05,Ewallet,68.6,4.761904762,3.43,9.7
750810-10-7962,A,Casablanca,Normal,Male,Sports and travel,54.8,9,24.66,517.86,01/02/2019,19:12,Cash,493.2,4.761904762,24.66,8.2
750811-96-9577,C,Marrakech,Normal,Male,Fashion accessories,69.5,9,31.275,656.77,03/19/2019,17:10,Ewallet,625.5,4.761904762,31.275,8.1
750812-31-7115,A,Casablanca,Member,Male,Home and lifestyle,85.54,9,38.493,808.35,02/24/2019,17:24,Ewallet,769.86,4.761904762,38.493,6.1
750813-10-7449,A,Casablanca,Normal,Male,Food and beverages,86.56,2,8.656,181.78,02/07/2019,14:13,Cash,173.12,4.761904762,8.656,5.7
750814-48-6798,A,Casablanca,Normal,Male,Sports and travel,90.32,8,36.128,758.69,03/20/2019,17:21,Ewallet,722.56,4.761904762,36.128,4.3
750815-77-9426,A,Casablanca,Member,Female,Fashion accessories,26.75,6,8.025,168.53,03/04/2019,13:05,Cash,160.5,4.761904762,8.025,4.1
750816-64-3984,A,Casablanca,Normal,Male,Sports and travel,10.62,5,2.655,55.75,02/17/2019,14:23,Cash,53.1,4.761904762,2.655,5.4
750817-35-2813,C,Marrakech,Normal,Male,Sports and travel,69.06,8,27.624,580.1,02/25/2019,10:22,Cash,552.48,4.761904762,27.624,5.0
750818-95-5354,A,Casablanca,Normal,Male,Electronic accessories,45.51,6,13.653,286.71,03/27/2019,13:30,Ewallet,273.06,4.761904762,13.653,9.4
750819-24-2767,A,Casablanca,Normal,Female,Food and beverages,54.6,3,8.19,171.99,03/06/2019,16:08,Cash,163.8,4.761904762,8.19,5.9
750820-11-8116,A,Casablanca,Member,Male,Home and lifestyle,55.0,4,11.0,231.0,02/24/2019,19:47,Cash,220.0,4.761904762,11.0,4.3
750821-45-2884,B,Rabat,Normal,Female,Sports and travel,17.43,7,6.1005,128.11,03/07/2019,12:15,Ewallet,122.01,4.761904762,6.1005,5.5
750822-85-3436,B,Rabat,Member,Female,Electronic accessories,52.65,2,5.265,110.56,03/20/2019,12:12,Credit card,105.3,4.761904762,5.265,8.2
750823-21-1834,A,Casablanca,Member,Male,Sports and travel,13.45,4,2.69,56.49,01/03/2019,19:12,Cash,53.8,4.761904762,2.69,9.6
750824-64-1846,B,Rabat,Normal,Female,Fashion accessories,66.99,4,13.398,281.36,03/03/2019,10:32,Cash,267.96,4.761904762,13.398,5.3
750825-15-1008,B,Rabat,Member,Female,Home and lifestyle,35.25,6,10.575,222.07,02/10/2019,10:11,Ewallet,211.5,4.761904762,10.575,8.3
750826-52-5986,A,Casablanca,Normal,Male,Home and lifestyle,52.48,10,26.24,551.04,02/02/2019,17:23,Ewallet,524.8,4.761904762,26.24,4.6
750827-87-7088,A,Casablanca,Member,Male,Fashion accessories,59.65,3,8.9475,187.9,02/16/2019,19:33,Credit card,178.95,4.761904762,8.9475,6.0
750828-85-4120,A,Casablanca,Normal,Male,Food and beverages,44.56,2,4.456,93.58,03/19/2019,11:02,Credit card,89.12,4.761904762,4.456,4.8
750829-29-1717,A,Casablanca,Normal,Male,Health and beauty,94.75,10,47.375,994.88,03/02/2019,13:34,Credit card,947.5,4.761904762,47.375,6.1
750830-25-8145,A,Casablanca,Member,Female,Food and beverages,74.04,9,33.318,699.68,02/27/2019,20:45,Cash,666.36,4.761904762,33.318,9.9
750831-26-5745,A,Casablanca,Normal,Female,Food and beverages,93.81,9,42.2145,886.5,03/18/2019,14:44,Ewallet,844.29,4.761904762,42.2145,8.7
750832-75-7293,A,Casablanca,Member,Male,Fashion accessories,83.3,8,33.32,699.72,01/10/2019,12:28,Credit card,666.4,4.761904762,33.32,8.1
750833-11-9401,C,Marrakech,Normal,Female,Food and beverages,34.43,3,5.1645,108.45,01/28/2019,19:44,Credit card,103.29,4.761904762,5.1645,4.0
750834-40-5781,B,Rabat,Normal,Female,Electronic accessories,36.67,5,9.1675,192.52,01/29/2019,10:34,Ewallet,183.35,4.761904762,9.1675,7.3
750835-10-6692,A,Casablanca,Member,Female,Electronic accessories,34.34,1,1.717,36.06,01/27/2019,18:07,Ewallet,34.34,4.761904762,1.717,7.9
750836-51-1938,C,Marrakech,Normal,Female,Health and beauty,95.17,9,42.8265,899.36,02/22/2019,19:18,Ewallet,856.53,4.761904762,42.8265,5.6
750837-84-2743,C,Marrakech,Member,Female,Electronic accessories,75.74,5,18.935,397.63,03/10/2019,20:55,Ewallet,378.7,4.761904762,18.935,5.1
750838-36-7479,C,Marrakech,Normal,Female,Fashion accessories,67.08,9,30.186,633.91,01/29/2019,15:17,Cash,603.72,4.761904762,30.186,5.2
750839-68-4031,A,Casablanca,Normal,Male,Fashion accessories,75.36,6,22.608,474.77,01/12/2019,17:11,Cash,452.16,4.761904762,22.608,4.9
750840-87-4077,A,Casablanca,Member,Female,Fashion accessories,26.23,5,6.5575,137.71,01/23/2019,16:43,Ewallet,131.15,4.761904762,6.5575,4.1
750841-22-7191,A,Casablanca,Member,Male,Sports and travel,32.07,7,11.2245,235.71,01/18/2019,10:38,Credit card,224.49,4.761904762,11.2245,4.6
750842-86-1221,B,Rabat,Member,Male,Health and beauty,78.7,1,3.935,82.64,02/04/2019,12:40,Ewallet,78.7,4.761904762,3.935,4.8
750843-52-8846,A,Casablanca,Member,Female,Fashion accessories,17.65,3,2.6475,55.6,02/26/2019,12:19,Credit card,52.95,4.761904762,2.6475,6.9
750844-23-9381,A,Casablanca,Member,Male,Food and beverages,72.28,9,32.526,683.05,01/14/2019,18:18,Ewallet,650.52,4.761904762,32.526,4.7
750845-97-7303,B,Rabat,Member,Male,Electronic accessories,12.16,7,4.256,89.38,03/25/2019,14:14,Cash,85.12,4.761904762,4.256,6.3
750846-52-2939,C,Marrakech,Member,Female,Electronic accessories,99.16,4,19.832,416.47,02/15/2019,11:39,Cash,396.64,4.761904762,19.832,4.6
750847-29-5940,B,Rabat,Member,Male,Food and beverages,23.6,7,8.26,173.46,01/24/2019,20:27,Credit card,165.2,4.761904762,8.26,7.2
750848-29-3401,C,Marrakech,Normal,Female,Health and beauty,34.4,8,13.76,288.96,01/10/2019,10:55,Cash,275.2,4.761904762,13.76,8.0
750849-45-3370,B,Rabat,Member,Female,Sports and travel,74.91,8,29.964,629.24,03/15/2019,16:46,Ewallet,599.28,4.761904762,29.964,8.9
750850-91-6463,A,Casablanca,Normal,Male,Electronic accessories,79.07,6,23.721,498.14,03/03/2019,16:38,Cash,474.42,4.761904762,23.721,5.9
750851-20-7911,A,Casablanca,Member,Female,Sports and travel,59.44,9,26.748,561.71,03/10/2019,13:24,Credit card,534.96,4.761904762,26.748,7.2
750852-27-2804,C,Marrakech,Member,Male,Electronic accessories,42.55,4,8.51,178.71,02/16/2019,18:30,Ewallet,170.2,4.761904762,8.51,10.0
750853-38-1915,A,Casablanca,Normal,Female,Electronic accessories,36.52,3,5.478,115.04,02/23/2019,13:13,Credit card,109.56,4.761904762,5.478,9.0
750854-99-2736,C,Marrakech,Member,Male,Fashion accessories,73.35,7,25.6725,539.12,02/24/2019,15:03,Credit card,513.45,4.761904762,25.6725,8.4
750855-11-7823,C,Marrakech,Member,Female,Food and beverages,88.33,1,4.4165,92.75,01/11/2019,13:04,Ewallet,88.33,4.761904762,4.4165,4.9
750856-53-8274,A,Casablanca,Member,Female,Fashion accessories,22.61,9,10.1745,213.66,03/02/2019,16:46,Cash,203.49,4.761904762,10.1745,8.2
750857-60-7940,C,Marrakech,Member,Female,Health and beauty,24.03,1,1.2015,25.23,03/06/2019,12:00,Ewallet,24.03,4.761904762,1.2015,7.6
750858-58-3050,C,Marrakech,Normal,Female,Food and beverages,55.16,4,11.032,231.67,02/04/2019,11:33,Ewallet,220.64,4.761904762,11.032,6.5
750859-19-8674,C,Marrakech,Member,Female,Food and beverages,15.04,7,5.264,110.54,03/13/2019,19:53,Credit card,105.28,4.761904762,5.264,5.1
750860-19-6942,B,Rabat,Normal,Female,Sports and travel,24.83,6,7.449,156.43,02/04/2019,11:06,Ewallet,148.98,4.761904762,7.449,7.9
750861-49-4075,C,Marrakech,Normal,Male,Electronic accessories,35.4,9,15.93,334.53,03/18/2019,10:48,Ewallet,318.6,4.761904762,15.93,4.6
750862-50-2527,C,Marrakech,Member,Male,Electronic accessories,34.22,10,17.11,359.31,03/03/2019,10:03,Credit card,342.2,4.761904762,17.11,7.4
750863-96-2595,B,Rabat,Member,Female,Home and lifestyle,96.28,9,43.326,909.85,02/15/2019,12:44,Cash,866.52,4.761904762,43.326,5.2
750864-14-5753,B,Rabat,Normal,Male,Food and beverages,82.67,3,12.4005,260.41,03/03/2019,19:55,Cash,248.01,4.761904762,12.4005,4.1
750865-28-3638,A,Casablanca,Member,Female,Health and beauty,89.66,2,8.966,188.29,01/28/2019,20:41,Ewallet,179.32,4.761904762,8.966,9.7
750866-40-4421,C,Marrakech,Normal,Female,Electronic accessories,40.51,6,12.153,255.21,01/06/2019,20:24,Cash,243.06,4.761904762,12.153,7.7
750867-21-9174,C,Marrakech,Member,Male,Food and beverages,66.49,8,26.596,558.52,01/19/2019,14:35,Ewallet,531.92,4.761904762,26.596,4.6
750868-19-3935,A,Casablanca,Normal,Female,Electronic accessories,94.06,3,14.109,296.29,02/16/2019,15:05,Credit card,282.18,4.761904762,14.109,4.4
750869-15-6955,C,Marrakech,Normal,Female,Sports and travel,98.05,8,39.22,823.62,01/16/2019,19:31,Ewallet,784.4,4.761904762,39.22,7.9
750870-20-7769,B,Rabat,Normal,Female,Food and beverages,92.53,3,13.8795,291.47,03/21/2019,15:23,Credit card,277.59,4.761904762,13.8795,6.6
750871-29-2725,C,Marrakech,Normal,Female,Fashion accessories,13.84,1,0.692,14.53,03/31/2019,18:00,Ewallet,13.84,4.761904762,0.692,8.4
750872-69-8675,B,Rabat,Normal,Male,Food and beverages,45.93,2,4.593,96.45,03/27/2019,11:22,Cash,91.86,4.761904762,4.593,5.3
750873-52-2056,C,Marrakech,Normal,Male,Health and beauty,26.22,2,2.622,55.06,02/25/2019,13:25,Cash,52.44,4.761904762,2.622,9.5
750874-70-3384,B,Rabat,Normal,Female,Electronic accessories,73.2,8,29.28,614.88,01/05/2019,18:09,Cash,585.6,4.761904762,29.28,4.7
750875-37-1886,C,Marrakech,Member,Female,Food and beverages,12.82,10,6.41,134.61,02/16/2019,16:30,Ewallet,128.2,4.761904762,6.41,8.6
750876-48-8396,A,Casablanca,Member,Female,Home and lifestyle,32.68,3,4.902,102.94,02/05/2019,16:05,Ewallet,98.04,4.761904762,4.902,4.5
750877-35-6722,B,Rabat,Member,Female,Electronic accessories,84.74,2,8.474,177.95,02/13/2019,14:10,Cash,169.48,4.761904762,8.474,9.4
750878-11-4253,B,Rabat,Normal,Female,Food and beverages,71.99,3,10.7985,226.77,02/15/2019,19:24,Cash,215.97,4.761904762,10.7985,9.8
750879-50-2861,A,Casablanca,Member,Female,Fashion accessories,98.76,6,29.628,622.19,01/19/2019,17:55,Cash,592.56,4.761904762,29.628,4.1
750880-84-2596,C,Marrakech,Normal,Female,Food and beverages,75.0,8,30.0,630.0,03/23/2019,17:40,Ewallet,600.0,4.761904762,30.0,9.7
750881-96-1235,A,Casablanca,Member,Male,Sports and travel,72.67,3,10.9005,228.91,02/14/2019,13:12,Ewallet,218.01,4.761904762,10.9005,7.6
750882-68-7783,B,Rabat,Normal,Male,Home and lifestyle,90.69,9,40.8105,857.02,03/31/2019,17:41,Ewallet,816.21,4.761904762,40.8105,8.9
750883-32-3664,B,Rabat,Normal,Female,Food and beverages,48.32,6,14.496,304.42,02/28/2019,16:23,Ewallet,289.92,4.761904762,14.496,4.7
750884-23-2468,C,Marrakech,Normal,Female,Home and lifestyle,86.05,7,30.1175,632.47,03/21/2019,11:05,Credit card,602.35,4.761904762,30.1175,7.8
